,overall_text,start,end,text,label
20,"Case No.:
Tax Reference Case  1-2 of 1992

Petitioner:
Tuticorin Alkali Chemicals And Fertilizers Ltd. Madras

Respondent:
Commissioner Of Income Tax, Madras

Date Of Judgment","[55, 123]","[109, 157]","['Tuticorin Alkali Chemicals And Fertilizers Ltd. Madras', 'Commissioner Of Income Tax, Madras']","['PETITIONER', 'RESPONDENT']"
21,"Hon'Ble Sri Justice K.C.Bhanu And Hon'Ble Sri Justice Challa Kodanda Ram                  
Criminal Appeal No.722 Of 2011 And       

dated:12-06-2013 

Karam Sreenivasu Dora .... Appellant   

The State of Andhra Pradesh, rep.by its Public Prosecutor, High Court of Andhra
Pradesh, Hyderabad.....RESPONDENT     Counsel for the appellant:Sri P.Prabhakar Reddy Counsel for the respondent: Public Prosecutor <Gist:
>Head Note: 
?Cases referred:
1. A.I.R.1952 Sc 343 
2. (1973) 2 Scc 793 
3. Air 1984 Sc 1622 
4. (2009)13 Supreme Court Cases 534  
5. (2012) 6 Supreme Court Cases 403  
6. A.I.R.1971 Sc 1871 
7. (2006) 13 Scc 516 
8. A.I.R.1956 Sc 116 
9. A.I.R.1980 Sc 898 
10.(2002)4 Scc 679 Hon'Ble Sri Justice K.C.Bhanu And Hon'Ble Sri Justice Challa Kodanda Ram Criminal Appeal No.722 Of 2011 And Referred Trial No.7 Of 2012 Common Judgment","[20, 54, 153, 198, 342, 711, 745]","[29, 72, 174, 221, 359, 720, 763]","['K.C.Bhanu', 'Challa Kodanda Ram', 'Karam Sreenivasu Dora', 'State of Andhra Pradesh', 'P.Prabhakar Reddy', 'K.C.Bhanu', 'Challa Kodanda Ram']","['JUDGE', 'JUDGE', 'PETITIONER', 'RESPONDENT', 'LAWYER', 'JUDGE', 'JUDGE']"
22,"Petitioner:
Delhi Judicial Service Association Tis Hazaricourt, Delhi Et

	Vs.

Respondent:
State Of Gujarat And Ors. Etc-Etc.

Date Of Judgment","[12, 92]","[69, 108]","['Delhi Judicial Service Association Tis Hazaricourt, Delhi', 'State Of Gujarat']","['PETITIONER', 'RESPONDENT']"
23,"In The High Court Of Judicature For Rajasthan 
At Jaipur Bench, Jaipur
S.B. Civil Writ Petition No.2581/2015
K Ramnarayan-Petitioner vs. Shri Pukhraj-Respondent
with 
S.B. Civil Writ Petition No.3925/2015
Bhagwan Sahai-Petitioner Vs. Satyanarayan Maheshwari-Respondent
with
S.B. Civil Writ Petition No.2655/2015
M/s. Ganeshdas Gyanchand Munot & Anr.-Petitioners 
vs. 
Heera Lal Peepada-Respondent
with 
S.B. Civil Writ Petition No.3926/2015
Ramesh Chand-Petitioner vs. Satyanarayan Maheshwari-Respondent
with 
S.B. Civil Writ Petition No.3968/2015
Kailash Chand-Petitioner Vs. Satyanarayan Maheshwari-Respondent
with 
S.B. Civil Writ Petition No.5072/2015
Shri Pankaj Kumar Lodha-Petitioner Vs. Amarchand & Ors.-Respondents
 

Date of Judgment :: 18/05/2015

Hon'ble Ms. Justice Bela M. Trivedi

  
Mr. M.M. Ranjan, Sr. Counsel assisted by Mr. Saurabh Bhandari, Mr. B.L. Agarwal, Mr. Alok Chaturvedi, Mr. M.A. Khan, for the petitioners.
Mr. J.P. Gupta, Miss Shikha Parnami, Mr. Anil Mehta, for the respondents.
Judgment
","[7, 109, 142, 205, 234, 317, 368, 441, 469, 548, 577, 661, 695, 779, 803, 844, 866, 884, 905, 941, 958, 978]","[70, 121, 149, 218, 257, 342, 385, 453, 492, 561, 600, 679, 704, 794, 814, 860, 878, 899, 914, 951, 972, 988]","['High Court Of Judicature For Rajasthan \nAt Jaipur Bench, Jaipur', 'K Ramnarayan', 'Pukhraj', 'Bhagwan Sahai', 'Satyanarayan Maheshwari', 'Ganeshdas Gyanchand Munot', 'Heera Lal Peepada', 'Ramesh Chand', 'Satyanarayan Maheshwari', 'Kailash Chand', 'Satyanarayan Maheshwari', 'Pankaj Kumar Lodha', 'Amarchand', 'Bela M. Trivedi', 'M.M. Ranjan', 'Saurabh Bhandari', 'B.L. Agarwal', 'Alok Chaturvedi', 'M.A. Khan', 'J.P. Gupta', 'Shikha Parnami', 'Anil Mehta']","['COURT', 'PETITIONER', 'RESPONDENT', 'PETITIONER', 'RESPONDENT', 'PETITIONER', 'RESPONDENT', 'PETITIONER', 'RESPONDENT', 'PETITIONER', 'RESPONDENT', 'PETITIONER', 'RESPONDENT', 'JUDGE', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER']"
24,"1



                                                 R
     In The High Court Of Karnataka At Bangalore
              Dated the 3rd day of August 2012
                       :Before:
         Hon'Ble Mr.Justice : V.Jagannathan
         Writ Petition No. 14047 / 2012 (Gm-Res)

Between :

Sri B.V.Acharya,
Senior Advocate,
S/o late Ramachandra Acharya,
Aged about 78 years,
No.42, 5th Main Road,
Jayamahal Extension,
Bangalore - 560 046.
                                                 ...Petitioner

        ( By Sri R.N.Narasimhamurthy & Sri Ashok
          Harnahalli, Senior Advocates, along with
            Sri Sreenivas Rao, Sri Vishal Badni,
Sri Shahul Hameed and Sri Sandesh J.Chouta, Advocates. )

And:

1.     Sri N.Venkateshaiah,
       S/o late Narayanappa,
       Aged about 94 years,
       No.7, Shivaganga Mutt Road,
       Chamarajapete, Bangalore-18.

2.     The State by Lokayuktha Police,
       Bangalore, represented by
       the Public Prosecutor,
       High Court Buildings, Bangalore.
                                             ...Respondents

           ( By Sri Ramesh Gupta, Senior Advocate,
        along with Sri B.Rajendra Prasad, Advocate, &
             Sri Shivananda Raj for Kochhar & Co.,
                       Advocates for R-1.
              Sri B.A.Belliappa, Advocate for R-2. )
                               2




      Writ Petition filed under Articles 226 and 227 of the
Constitution of India read with Section 482 of the Cr.P.C.
praying to issue a writ of certiorari quashing the impugned
order dated 21.4.2012 in P.C.R.No. 19/2012 passed by the
Court of the Xxiii Addl. City Civil & Sessions Judge (Special
Court, Lokayuktha), Bangalore, and also to quash the
complaint, which is the basis of the said case.


      This petition coming on for orders this day, the court
made the following :


                         Order
","[68, 214, 293, 519, 545, 618, 637, 655, 677, 726, 883, 1095, 1149, 1197, 1291]","[104, 227, 304, 538, 571, 631, 649, 668, 693, 741, 888, 1107, 1166, 1211, 1304]","['High Court Of Karnataka At Bangalore', 'V.Jagannathan', 'B.V.Acharya', 'R.N.Narasimhamurthy', 'Ashok\n          Harnahalli', 'Sreenivas Rao', 'Vishal Badni', 'Shahul Hameed', 'Sandesh J.Chouta', 'N.Venkateshaiah', 'State', 'Ramesh Gupta', 'B.Rajendra Prasad', 'Shivananda Raj', 'B.A.Belliappa']","['COURT', 'JUDGE', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'RESPONDENT', 'RESPONDENT', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER']"
25,"In The Court Of Sh. Reetesh Singh, Asj-02/Ftc
     New Delhi District Patiala House Courts, Delhi


Crl. Appeal No. 16/2014
I.D. No 02403R0071782014


Masood Paracha
S/o Sh. Siraj Paracha
R/o 2148, Kucha Dakhani Rai,
Pataudi House,
Daryaganj, New Delhi.
                                                            ......Appellant

Versus


State (Nct of Delhi)                                  ...... Respondent


Date of institution of the case           :    06.05.2014
Date of reservation of order              :    12.09.2014
Date of announcement of Judgment          :    30.09.2014


                              Judgment
","[20, 35, 151, 340]","[33, 97, 165, 360]","['Reetesh Singh', 'Asj-02/Ftc\n     New Delhi District Patiala House Courts, Delhi', 'Masood Paracha', 'State (Nct of Delhi)']","['JUDGE', 'COURT', 'PETITIONER', 'RESPONDENT']"
26,"In The Court Of Shri Arun Kumar, Metropolitan
        Magistrate:Dwarka Courts:New Delhi

Cc No: 308/13
Unique Case Id No: 02405Ro202512013


Sunni Kadian
S/o Late Shri Kharak Singh
R/o Rz-55, B Block,
Old Roshan Pura Extn.,
Najafgarh
New Delhi-110043                             ...........Complainant

                               Versus

Ashok Kumar
S/o Late Shri Khajan Singh,
R/o 3/D, New Roshan Pura Extn.,
Ration Office Wali Gali,
Najafgarh.
New Delhi-110043                             ...............Accused


Offence Complained of or proved    :    Under section 138 of
                                        Negotiable Instruments
                                        Act, 1881
Plea of the Accused                :    Pleaded not guilty
Date of filing                     :    25.06.2013
Date of Institution                :    26.06.2013
Date of reserving judgment/order   :    04.01.2014
Final Order/Judgment               :    Acquitted
Date of pronouncement              :    10.01.2014

Judgment","[21, 33, 142, 343]","[31, 88, 154, 354]","['Arun Kumar', 'Metropolitan\n        Magistrate:Dwarka Courts:New Delhi', 'Sunni Kadian', 'Ashok Kumar']","['JUDGE', 'COURT', 'PETITIONER', 'RESPONDENT']"
27,"1
                                                          Sa No.908 of 2012

          High Court Of Madhya Pradesh ; Jabalpur
                             S.A.No. 908 of 2012
                               Madhu Janiyani
                                     Vs.
                                State of M.P


For the Appellant     : Shri Naman Nagrath, Senior Advocate assisted by Shri
                        Himanshu Mishra Advocate.
For the Respondent    : Smt Sharda Dubey, Pl.


                              Order
","[89, 209, 297, 341, 413, 467]","[128, 223, 309, 354, 428, 479]","['High Court Of Madhya Pradesh ; Jabalpur', 'Madhu Janiyani', 'State of M.P', 'Naman Nagrath', 'Himanshu Mishra', 'Sharda Dubey']","['COURT', 'PETITIONER', 'RESPONDENT', 'LAWYER', 'LAWYER', 'LAWYER']"
28,"1

                                                 ®
  In The High Court Of Karnataka At Bangalore

          Dated This The 30th Day Of July 2012

                        Before

          The Hon'Ble Mr.Justice Jawad Rahim

                 Crl. R.P. No.1262/2008
Between:

       1. Smt J.Umadevi,
          W/O N.Rathnakar Babu,
          Aged About 31 Years,
          Residing At No.758, 8Th Cross,
          5Th Main, R.T.Nagar,
          Bangalore

       2. Smt.J.Usha,
          W/O Ravishankar Raju,
          Aged About 29 Years,
          Residing At No.107,
          ""Priyadarshini Apartment"",
          1St Floor, 1St Stage,
          Indiranagar,
          Bangalore
                                ... Petitioners
          (By Sri M.S.Rajendraprasad, Adv.,)

And:

       State Of Karnataka
       By Indiranagar Police,
       Bangalore
                                ... Respondent
       (By Sri Raja Subramanya Bhat, Hcgp.,)
                               2


     This Crl.Rp Filed Under Section 401 Cr.P.C
Praying To Set Aside The Order Dated 13.08.2008
Passed By The X Addl. Cmm., Mayo Hall, Bangalore
In C.C.No.22101/2007, So Far As The Petitioners Are
Concerned And Consequently Discharge The
Petitioners.

    This  Revision Petition  Coming   On  For
Dictating Orders This Day, The Court Made The
Following:

                            Order
","[63, 214, 291, 472, 751, 792, 920]","[99, 225, 300, 478, 769, 810, 940]","['High Court Of Karnataka At Bangalore', 'Jawad Rahim', 'J.Umadevi', 'J.Usha', 'M.S.Rajendraprasad', 'State Of Karnataka', 'Raja Subramanya Bhat']","['COURT', 'JUDGE', 'PETITIONER', 'PETITIONER', 'LAWYER', 'RESPONDENT', 'LAWYER']"
29,"Petitioner:
R. Pandian And Anothera. Deivendran Son Of M. Ammavasithevar

	Vs.

Respondent:
State Of Tamil Naduthrough The Secretary, Department Of Home

Date Of Judgment","[12, 92]","[72, 118]","['R. Pandian And Anothera. Deivendran Son Of M. Ammavasithevar', 'State Of Tamil Naduthrough']","['PETITIONER', 'RESPONDENT']"
30,"In the Court of Sh. Vimal Kumar Yadav, Additional Sessions 
           Judge­II, South District, Saket Court, Delhi.

Session Case No. 59/2013

In the matter of :

State 

Versus

1.  Ram Srijan Bhagat Kori,
S/o late Chatu Ram,
R/o H. No.619, Gali No.7B,
Shambhav Colony, Mandi Pahari, Delhi.


2.  Chanderwati Devi 
W/o Ram Srijan Bhagat Kori,
R/o H. No.619, Gali No.7B,
Shambhav Colony, Mandi Pahari, Delhi.


3.  Urmila,
D/o Ram Srijan Bhagat Kori,
R/o H. No.619, Gali No.7B,
Shambhav Colony, Mandi Pahari, Delhi.

Fir No.                  : 11/2012.
Police Station           : Fatehpur Beri.
Under section.           : 308/34 Ipc.

Date of assignment       : 23.03.2013.
Reserved for order on   : 17.05.2014.
Date of decision         : 31.05.2014.

State v. Ram Srijan Bhagat & Ors., Fir No. 11/2012.    Page 1 of 20
                                           Judgment
","[20, 39, 164, 184, 299, 416, 753, 762]","[37, 115, 169, 206, 315, 422, 758, 779]","['Vimal Kumar Yadav', 'Additional Sessions \n           Judge\xadII, South District, Saket Court, Delhi', 'State', 'Ram Srijan Bhagat Kori', 'Chanderwati Devi', 'Urmila', 'State', 'Ram Srijan Bhagat']","['JUDGE', 'COURT', 'PETITIONER', 'RESPONDENT', 'RESPONDENT', 'RESPONDENT', 'PETITIONER', 'RESPONDENT']"
31,"In The High Court Of Kerala At Ernakulam

WP(C).No. 15339 of 2007(A)


1. Vikram Sarabhai Educational Trust &
                      ...  Petitioner

                        Vs



1. University Of Calicut,
                       ...       Respondent

2. The Vice Chancellor,

                For Petitioner  :Sri.George Poonthottam

                For Respondent  :Sri.Alexander Thomas,Sc,Kpsc

The Hon'ble Mr. Justice K.Balakrishnan Nair
The Hon'ble Mr. Justice A.K.Basheer
The Hon'ble Mr. Justice P.N.Ravindran

 Dated :23/05/2008

 O R D E R
                         K.Balakrishnan Nair,
                               A.K.Basheer &
                            P.N.Ravindran, Jj.
                     -----------------------------------------
                      W.P.(C) No.15339 Of 2007-A
                     -----------------------------------------
                         Dated     23rd May, 2008.

                                 Judgment
","[7, 74, 182, 257, 312, 369, 419, 463, 499, 570, 622, 664]","[40, 107, 203, 272, 330, 385, 438, 474, 512, 589, 633, 677]","['High Court Of Kerala At Ernakulam', 'Vikram Sarabhai Educational Trust', 'University Of Calicut', 'Vice Chancellor', 'George Poonthottam', 'Alexander Thomas', 'K.Balakrishnan Nair', 'A.K.Basheer', 'P.N.Ravindran', 'K.Balakrishnan Nair', 'A.K.Basheer', 'P.N.Ravindran']","['COURT', 'PETITIONER', 'RESPONDENT', 'RESPONDENT', 'LAWYER', 'LAWYER', 'JUDGE', 'JUDGE', 'JUDGE', 'JUDGE', 'JUDGE', 'JUDGE']"
32,"Honble Sri Justice Ashutosh Mohunta And Honble Sri Justice M. Satyanarayana Murthy                      

M.A.C.M.A. No.2332 Of 2011 and batch   

02-04-2014 

M/s. Bajaj Allianz General Insurance Company Limited,Rep. by its Deputy Manager 
(Legal), 3-6-111/8, Ii Floor, Far East Plaza, Street No.18, Himayath Nagar,
Hyderabad.       -....Appellant.

Smt. Manju Devi, W/o.Late Yogendar Kumar Rai, Age 42 Years, Household, H. No.3-   
5-1415/A, Barkathpura, Hyderabad and four others. - -Respondents.

Counsel for Appellant/s:Mr. T. Mahender Rao.
                        Mr. Kota Subba Rao. 
      .
Counsel for Respondent/s        : Mr. R.G. Siva Kumar.
                                  Mr. P. Ramakrishna Reddy.
                                 Mr. T. Mahender Rao.

<Gist   :

>Head Note:    

?Cases referred :        

1.  (2009) 6 Scc 121
2.  2004 Acj 1  
3.  2006 (6) Alt 147
4.  Air 2012 Sc 3104 
5.  Manu/Hp/1314/2010   
6.  2013 Acj 145 
7.  2004 13 Scc 224 
8.  2010 (4) Ald 531 (Db)
9.  2013 Acj 1403 

Honble Sri Justice Ashutosh Mohunta           
And  
Honble Sri Justice M. Satyanarayana Murthy             

M.A.C.M.A. Nos.2332 Of 2011 & 1898 Of 2012     

This Court made the following :


Common Judgment","[19, 59, 165, 356, 529, 574, 637, 692, 751, 909, 1034, 1087]","[35, 82, 212, 366, 544, 588, 652, 712, 766, 913, 1050, 1110]","['Ashutosh Mohunta', 'M. Satyanarayana Murthy', 'Bajaj Allianz General Insurance Company Limited', 'Manju Devi', 'T. Mahender Rao', 'Kota Subba Rao', 'R.G. Siva Kumar', 'P. Ramakrishna Reddy', 'T. Mahender Rao', 'Manu', 'Ashutosh Mohunta', 'M. Satyanarayana Murthy']","['JUDGE', 'JUDGE', 'PETITIONER', 'RESPONDENT', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'RESPONDENT', 'JUDGE', 'JUDGE']"
